#integer	index1	index2																				
state	posterior	prior	likelihood	meanRate	treeModel.rootHeight	yule.birthRate	ac	ag	at	cg	gt	alpha	ucld.mean	ucld.stdev	invgauss.mean	invgauss.stdev	uced.mean	index1	index2	coefficientOfVariation	covariance	treeLikelihood
12590000	-11444.56067	23.26612681	-11467.82679	1.121658221	0.117959473	15.4985946	0.36601087	1.577628492	0.12827897	0.512183904	0.280386086	0.827400737	1	9.445328099	1	0.702140857	1	1	1	0.49233928	0.01653064	-11467.82679
12595000	-11438.68793	22.32427583	-11461.01221	1.107895259	0.11309274	17.92400244	0.36601087	1.577628492	0.173828379	0.512183904	0.280386086	0.827400737	1	7.631524639	1	0.756118223	1	1	1	0.767892326	0.113395124	-11461.01221
12600000	-11448.67112	20.99209388	-11469.66321	1.087295644	0.131138658	17.72112815	0.36601087	1.577628492	0.173828379	0.512183904	0.297889417	0.827400737	1	8.068790888	1	0.520673483	1	1	1	0.570316754	0.125098879	-11469.66321
12605000	-11447.2358	22.42404258	-11469.65984	1.056245302	0.109310331	14.8349079	0.36601087	1.399391148	0.173828379	0.512183904	0.306220943	0.768568002	1	0.636841959	1	9.527700265	1	0	0	0.554630532	0.572173178	-11469.65984
12610000	-11442.16584	20.35982807	-11462.52567	0.943300775	0.12637887	16.88881689	0.36601087	1.399391148	0.173828379	0.518825918	0.306220943	0.791311262	1	0.706902966	1	6.854300925	1	0	0	0.550852038	-0.018431219	-11462.52567
12615000	-11449.65658	21.99679308	-11471.65337	1.035986724	0.117401827	12.65929655	0.36601087	1.6879309	0.099417433	0.518825918	0.306220943	0.699684879	1	9.120308375	1	0.761081048	1	1	1	0.541972819	-0.060402982	-11471.65337
12620000	-11451.03313	20.89314629	-11471.92627	0.932181359	0.149291629	12.26924186	0.368457936	1.6879309	0.142996139	0.518825918	0.234360053	0.67754952	1	0.527022038	1	8.099067886	1	0	0	0.496693698	0.177153933	-11471.92627
12625000	-11452.75831	18.48990874	-11471.24822	0.845241203	0.195614977	8.092523097	0.368457936	1.6879309	0.149293932	0.518825918	0.300253756	0.67754952	1	0.4146664	1	0.165831313	1	0	0	0.431620088	0.087818395	-11471.24822
12630000	-11443.79852	19.29245347	-11463.09097	0.872260343	0.19213146	16.23826857	0.368457936	1.6879309	0.149293932	0.482814815	0.300253756	0.788233225	1	2.305399205	1	0.409856395	1	1	1	0.432097879	0.022574289	-11463.09097
12635000	-11448.79905	19.72019375	-11468.51925	0.914576179	0.19183468	13.62439446	0.368457936	1.512837129	0.149293932	0.360680612	0.300253756	0.788233225	1	1.500729259	1	0.387012818	1	1	1	0.409581436	-0.502894185	-11468.51925
12640000	-11442.78965	21.39841794	-11464.18807	1.038596159	0.155052622	19.68317885	0.368457936	1.512837129	0.149293932	0.455570652	0.227996376	0.788233225	1	8.705683796	1	0.308916445	1	1	1	0.44398315	-0.130087995	-11464.18807
12645000	-11441.44565	20.95775621	-11462.4034	0.922253523	0.217052131	10.89752319	0.316943004	1.512837129	0.149293932	0.421440059	0.227996376	0.788233225	1	4.802900932	1	0.371750254	1	1	1	0.424696707	-0.119025316	-11462.4034
12650000	-11439.42684	21.8308731	-11461.25771	0.954198552	0.166706578	11.16020445	0.316943004	1.512837129	0.149293932	0.39307094	0.302412568	0.788233225	1	0.823375659	1	0.475488545	1	1	1	0.496541506	-0.246545836	-11461.25771
12655000	-11442.34379	22.87239136	-11465.21618	1.103845547	0.148271672	12.06962939	0.316943004	1.491641071	0.149293932	0.39307094	0.302412568	0.788233225	1	6.733273431	1	0.500309089	1	1	1	0.404421333	0.012163973	-11465.21618
12660000	-11442.28798	20.31385768	-11462.60184	0.904209346	0.190146558	14.16634941	0.316943004	1.596905897	0.149293932	0.39307094	0.302412568	0.788233225	1	2.679889595	1	0.377557947	1	1	1	0.389061694	0.165655211	-11462.60184
12665000	-11438.60188	23.21050021	-11461.81238	1.091434824	0.132130701	15.34867193	0.316943004	1.596905897	0.149293932	0.39307094	0.302412568	0.842778277	1	3.914089154	1	0.414401776	1	1	1	0.403979759	0.050287999	-11461.81238
12670000	-11446.18851	21.31463799	-11467.50315	1.012283833	0.147797635	12.94656414	0.316943004	1.596905897	0.149293932	0.479033709	0.316940781	0.796005092	1	0.363090268	1	4.705051266	1	0	0	0.393054163	0.192430181	-11467.50315
12675000	-11444.69287	19.82723593	-11464.52011	0.990864304	0.146505225	6.319026126	0.316943004	1.532593736	0.149293932	0.479033709	0.209981373	0.796005092	1	0.284807994	1	5.415262567	1	0	0	0.381105978	-0.323897606	-11464.52011
12680000	-11444.25297	22.8491055	-11467.10207	1.054315929	0.145242655	11.12577821	0.316943004	1.405725526	0.149293932	0.460692036	0.209981373	0.796005092	1	0.508242864	1	9.318509056	1	0	0	0.460998291	0.127712107	-11467.10207
12685000	-11448.14868	20.67280007	-11468.82148	0.889450722	0.220878741	9.666885076	0.316943004	1.405725526	0.146376653	0.384941385	0.209981373	0.704459383	1	0.377496027	1	4.841270121	1	0	0	0.459784119	-0.042593103	-11468.82148
12690000	-11441.01264	21.17972322	-11462.19236	0.942858097	0.181364489	11.78419819	0.316943004	1.312605884	0.146376653	0.384941385	0.239416262	0.704459383	1	5.142026254	1	0.463316428	1	1	1	0.380213344	-0.098068763	-11462.19236
12695000	-11443.34571	20.23764549	-11463.58336	0.910802385	0.19424819	8.513825659	0.34852129	1.491134702	0.146376653	0.451306988	0.239416262	0.704459383	1	0.461250253	1	9.109419259	1	0	0	0.471398216	0.04825352	-11463.58336
12700000	-11437.98212	20.36831736	-11458.35044	0.846939591	0.175192834	11.96160727	0.34852129	1.491134702	0.146376653	0.451306988	0.266443428	0.704459383	1	4.437158102	1	0.335545502	1	1	1	0.401050897	-0.087116827	-11458.35044
12705000	-11443.74042	19.58837902	-11463.32879	0.847581532	0.204194595	8.087631801	0.284765942	1.491134702	0.146376653	0.451306988	0.266443428	0.704459383	1	9.519300563	1	0.317362242	1	1	1	0.397411508	-0.026025895	-11463.32879
12710000	-11443.04141	19.89536986	-11462.93678	0.831164053	0.21382165	12.22679506	0.284765942	1.36015908	0.146376653	0.451306988	0.266443428	0.704459383	1	4.457604584	1	0.358205493	1	1	1	0.409619756	-0.032766437	-11462.93678
12715000	-11445.39828	20.53933147	-11465.93761	0.841371165	0.17563923	10.21673697	0.312694321	1.36015908	0.146376653	0.409999405	0.266443428	0.704459383	1	0.314118563	1	0.5359827	1	1	1	0.428048352	-0.024841429	-11465.93761
12720000	-11437.55372	20.25783855	-11457.81156	0.864759141	0.182307103	8.931006934	0.312694321	1.36015908	0.146376653	0.409999405	0.246858264	0.893704922	1	8.904924889	1	0.440196919	1	1	1	0.398801432	0.046931192	-11457.81156
12725000	-11443.44889	19.96948532	-11463.41837	0.920552494	0.185962815	7.773175286	0.312694321	1.36015908	0.146376653	0.453072175	0.246858264	0.817311734	1	9.102445395	1	0.569631159	1	1	1	0.628286847	0.265723383	-11463.41837
12730000	-11437.87857	20.52298135	-11458.40155	0.914997952	0.178361364	15.0689999	0.312694321	1.36015908	0.168626902	0.453072175	0.238731736	0.777619077	1	5.169517936	1	0.499773024	1	1	1	0.488167786	-0.130560031	-11458.40155
12735000	-11443.36692	21.25035442	-11464.61727	0.941917385	0.168456441	9.423119074	0.312694321	1.36015908	0.187046638	0.453072175	0.238731736	0.980482542	1	5.047710733	1	0.312377633	1	1	1	0.407559768	-0.140743913	-11464.61727
12740000	-11439.53525	21.98036711	-11461.51562	0.967586355	0.169176759	10.99043947	0.312694321	1.36015908	0.118236333	0.453072175	0.238731736	0.709374981	1	1.19406282	1	0.287796006	1	1	1	0.394591906	0.094466403	-11461.51562
12745000	-11442.07768	22.3068852	-11464.38457	0.999869875	0.146469979	11.41534384	0.312694321	1.290110896	0.118236333	0.283750345	0.238731736	0.709374981	1	0.159874872	1	0.412164037	1	1	1	0.510106545	0.013938835	-11464.38457
12750000	-11440.00903	21.4865697	-11461.4956	0.919928413	0.159629477	9.579555066	0.290493614	1.290110896	0.118236333	0.358586975	0.238731736	0.709374981	1	0.33152798	1	5.054587142	1	0	0	0.379480815	-0.180465403	-11461.4956
12755000	-11440.08869	22.09041	-11462.1791	1.007479558	0.158032856	9.337254412	0.290493614	1.129711903	0.118236333	0.358586975	0.238731736	0.689617922	1	0.47884908	1	0.659151892	1	0	0	0.432493028	0.453731845	-11462.1791
12760000	-11441.8893	23.53692565	-11465.42622	0.966912716	0.135128924	13.30355303	0.290493614	1.129711903	0.118236333	0.358586975	0.238731736	0.722605249	1	0.435036742	1	6.012485383	1	0	0	0.450047293	0.070740881	-11465.42622
12765000	-11442.36979	21.32655393	-11463.69634	0.911189595	0.186489818	12.90524826	0.288946949	1.178487489	0.118236333	0.358586975	0.230046621	0.722605249	1	0.393087143	1	6.626720074	1	0	0	0.45431545	-0.142619129	-11463.69634
12770000	-11441.91262	20.73820811	-11462.65083	0.836152628	0.176267666	8.781257887	0.288946949	1.178487489	0.118236333	0.346477879	0.230046621	0.722605249	1	8.145847496	1	0.405491774	1	1	1	0.438323623	-0.104417331	-11462.65083
12775000	-11437.80733	21.48402031	-11459.29135	0.90371878	0.154022741	15.18822146	0.288946949	1.178487489	0.118236333	0.415552006	0.230046621	0.832067633	1	7.885134315	1	0.474875939	1	1	1	0.421304404	0.209500484	-11459.29135
12780000	-11440.64451	20.81829789	-11461.46281	0.979822361	0.158748933	7.280670308	0.288946949	1.312317473	0.118236333	0.415552006	0.230046621	0.832067633	1	0.227390465	1	0.39218514	1	1	1	0.427207118	0.00585363	-11461.46281
12785000	-11446.75813	18.70579796	-11465.46393	0.853439293	0.199055598	19.18659111	0.36380461	1.312317473	0.118236333	0.415552006	0.230046621	0.832067633	1	1.328097128	1	0.343678076	1	1	1	0.342684389	-0.159164387	-11465.46393
12790000	-11439.24792	22.77079548	-11462.01872	1.04627932	0.15564941	11.88139894	0.36380461	1.312317473	0.15555359	0.415552006	0.230046621	0.832067633	1	0.399985662	1	0.828283112	1	0	0	0.384712192	-0.114297398	-11462.01872
12795000	-11441.75614	22.23684472	-11463.99299	0.99994044	0.162445867	14.70281139	0.36380461	1.458869782	0.15555359	0.415552006	0.230046621	0.832067633	1	0.23703947	1	9.441699206	1	0	0	0.357659946	0.174666698	-11463.99299
12800000	-11443.95714	22.3366609	-11466.2938	0.947141598	0.172335501	14.30355934	0.325259248	1.405258662	0.148914125	0.415552006	0.230046621	0.807917001	1	0.420808122	1	7.701099372	1	0	0	0.500017338	-0.0726749	-11466.2938
12805000	-11443.33313	21.92249615	-11465.25563	0.974290405	0.155212916	11.90352289	0.325259248	1.328004024	0.122622178	0.415552006	0.213734551	0.778957112	1	0.350602463	1	3.977261002	1	0	0	0.419634294	0.288542637	-11465.25563
12810000	-11450.01674	20.80544921	-11470.82219	0.881628015	0.192141207	11.93081933	0.325259248	1.328004024	0.12388178	0.362345891	0.211301406	0.778957112	1	0.484528354	1	8.331529189	1	0	0	0.46353669	-0.083628698	-11470.82219
12815000	-11443.57623	22.39192589	-11465.96816	1.044305395	0.174749186	10.91192692	0.321296113	1.328004024	0.12388178	0.362345891	0.211301406	0.798056453	1	3.613421482	1	0.470544504	1	1	1	0.514592934	0.008966877	-11465.96816
12820000	-11441.9753	20.68458511	-11462.65989	0.92129476	0.166965393	8.20697169	0.321296113	1.328004024	0.168805906	0.362345891	0.253041594	0.798056453	1	0.336757268	1	0.476165463	1	0	0	0.448355306	-0.369797935	-11462.65989
12825000	-11445.13793	21.13202496	-11466.26995	0.941768646	0.188552372	9.028481666	0.328003882	1.328004024	0.168805906	0.362345891	0.253041594	0.798056453	1	0.317538636	1	5.998542279	1	0	0	0.354078805	-0.050964613	-11466.26995
12830000	-11438.57673	20.38331655	-11458.96005	1.076593815	0.148128124	23.70537445	0.306761401	1.328004024	0.168805906	0.362345891	0.253041594	0.798056453	1	0.37299901	1	3.253319542	1	0	0	0.470071976	0.200827323	-11458.96005
12835000	-11439.2093	22.69933599	-11461.90864	1.062419131	0.170882741	15.26469865	0.306761401	1.328004024	0.168805906	0.362345891	0.218535105	0.798056453	1	0.484818776	1	4.911440613	1	0	0	0.577169627	0.167048184	-11461.90864
12840000	-11437.54824	23.89362263	-11461.44186	1.18952226	0.144855807	14.89528283	0.334674485	1.484755198	0.178554435	0.362345891	0.244495732	0.798056453	1	0.408973219	1	8.74592623	1	0	0	0.373647165	-0.338155486	-11461.44186
12845000	-11442.44578	23.43259119	-11465.87837	1.201250022	0.125617973	23.27856065	0.277235351	1.130101349	0.127930421	0.35900375	0.244495732	0.798056453	1	6.682554648	1	0.452037631	1	1	1	0.462420995	0.385964163	-11465.87837
12850000	-11447.68133	22.17679576	-11469.85812	0.905431883	0.187896467	10.76339873	0.290325498	1.130101349	0.127930421	0.34274356	0.20285446	0.669458835	1	6.734596504	1	0.391052195	1	1	1	0.43686279	-0.161222618	-11469.85812
12855000	-11444.14521	20.66829305	-11464.8135	0.837794635	0.203064757	13.2132511	0.290325498	1.130101349	0.127930421	0.34274356	0.20285446	0.669458835	1	0.429054546	1	2.69593515	1	0	0	0.451913277	-0.034438856	-11464.8135
12860000	-11449.71412	18.59004059	-11468.30416	0.67325282	0.257929532	7.081962925	0.290325498	1.130101349	0.100325619	0.34274356	0.20285446	0.669458835	1	0.448669193	1	5.137228318	1	0	0	0.429475908	0.001350537	-11468.30416
12865000	-11450.42251	19.80878206	-11470.2313	0.766923866	0.224747285	13.51376352	0.290325498	1.130101349	0.100325619	0.34274356	0.20285446	0.669458835	1	0.411039739	1	4.927448266	1	0	0	0.411717831	-0.21480538	-11470.2313
12870000	-11446.68689	20.23575969	-11466.92265	0.784542679	0.194820126	7.673490442	0.290325498	1.130101349	0.120157851	0.34274356	0.20285446	0.81384974	1	2.051846042	1	0.415663787	1	1	1	0.43817098	-0.190144487	-11466.92265
12875000	-11437.24682	21.76658332	-11459.01341	0.97719822	0.144040069	17.99343272	0.290325498	1.373195891	0.120157851	0.34274356	0.24350249	0.81384974	1	7.659796766	1	0.320030456	1	1	1	0.388657625	0.065509837	-11459.01341
12880000	-11444.69676	21.5852826	-11466.28204	0.972316092	0.169200693	8.646760993	0.290325498	1.373195891	0.120157851	0.34274356	0.24350249	0.81384974	1	2.19097208	1	0.415927728	1	1	1	0.395481034	0.057196429	-11466.28204
12885000	-11439.14264	21.48628389	-11460.62893	0.978531097	0.171713355	8.836444358	0.294252955	1.373195891	0.120157851	0.34274356	0.24350249	0.81384974	1	3.797940244	1	0.569984298	1	1	1	0.410674824	0.05968013	-11460.62893
12890000	-11436.93912	21.23514154	-11458.17426	0.913590462	0.18900596	10.05340521	0.294252955	1.373195891	0.150866965	0.34274356	0.24350249	0.777699706	1	1.716323653	1	0.436728106	1	1	1	0.455825643	-0.005423494	-11458.17426
12895000	-11452.27223	21.33959248	-11473.61183	0.902596413	0.178615614	11.93247333	0.293063613	1.373195891	0.150866965	0.34274356	0.24350249	0.777699706	1	8.552519709	1	0.509627466	1	1	1	0.454922157	-0.117932275	-11473.61183
12900000	-11441.73337	20.08829445	-11461.82167	0.828675715	0.221447829	7.773387939	0.320892269	1.373195891	0.150866965	0.34274356	0.24350249	0.777699706	1	2.987263419	1	0.680259703	1	1	1	0.623161091	-0.345706317	-11461.82167
12905000	-11440.06145	22.9735045	-11463.03495	1.058923352	0.164649526	14.88354601	0.320892269	1.373195891	0.150866965	0.34274356	0.24350249	0.777699706	1	0.649347043	1	6.547035271	1	0	0	0.507929647	0.140945265	-11463.03495
12910000	-11441.09976	17.87165335	-11458.97141	1.079901332	0.163295862	32.44278208	0.320892269	1.373195891	0.127101795	0.385749553	0.24350249	0.777699706	1	4.926102421	1	0.772431513	1	1	1	0.5942119	0.250322149	-11458.97141
12915000	-11443.86827	23.64388283	-11467.51215	1.096278698	0.129222358	11.58990293	0.320892269	1.453447287	0.127101795	0.385749553	0.24350249	0.777699706	1	2.326934094	1	0.458692618	1	1	1	0.459695291	0.343089721	-11467.51215
12920000	-11439.96379	22.42636969	-11462.39016	0.998791421	0.138430105	13.45807231	0.320892269	1.453447287	0.127101795	0.385749553	0.24350249	0.777699706	1	9.061528322	1	0.49556291	1	1	1	0.566065484	-0.159118129	-11462.39016
12925000	-11439.33472	23.89661092	-11463.23133	1.141160788	0.106799829	17.48760726	0.320892269	1.453447287	0.127101795	0.385749553	0.236667867	0.777699706	1	3.423192888	1	0.507975612	1	1	1	0.570254244	0.110306293	-11463.23133
12930000	-11441.8619	20.82478039	-11462.68668	0.908022114	0.144747155	14.93843334	0.320892269	1.453447287	0.168929835	0.422590797	0.226231777	0.777699706	1	9.735790542	1	0.580162728	1	1	1	0.679502766	-0.126346286	-11462.68668
12935000	-11444.45581	23.19165625	-11467.64747	1.077509396	0.119156597	13.37742078	0.288745697	1.480651649	0.140910304	0.422590797	0.297263824	0.879844145	1	9.094036059	1	0.577748612	1	1	1	0.477357563	-0.24575488	-11467.64747
12940000	-11449.25639	21.52531865	-11470.78171	1.060780123	0.134934036	17.89214428	0.288745697	1.480651649	0.140910304	0.422590797	0.297263824	0.690899249	1	9.082909817	1	0.446877669	1	1	1	0.58733367	0.079597377	-11470.78171
12945000	-11449.85019	21.14929759	-11470.99949	0.953013035	0.160583248	16.90122719	0.288745697	1.480651649	0.148163472	0.388017369	0.211993763	0.690899249	1	1.498205299	1	0.303784778	1	1	1	0.31333845	0.324238797	-11470.99949
12950000	-11450.52626	20.58327775	-11471.10954	0.873996055	0.224038605	12.77770993	0.288745697	1.480651649	0.158869561	0.388017369	0.209834877	0.690899249	1	8.149203592	1	0.481692511	1	1	1	0.538909853	-0.313303804	-11471.10954
12955000	-11443.82443	21.25371842	-11465.07815	0.928544408	0.195036288	9.88251191	0.325267575	1.480651649	0.158513575	0.341740682	0.209834877	0.801030355	1	7.683896396	1	0.62721747	1	1	1	0.367922547	-0.097539871	-11465.07815
12960000	-11439.8561	21.65282043	-11461.50892	0.936410238	0.174870077	13.20735065	0.325267575	1.480651649	0.1635052	0.341740682	0.209834877	0.801030355	1	4.660213806	1	0.449984174	1	1	1	0.377653205	0.398353783	-11461.50892
12965000	-11440.03532	21.65608719	-11461.69141	1.108762367	0.132956726	25.87631499	0.325267575	1.480651649	0.1635052	0.341740682	0.209834877	0.801002944	1	8.870081965	1	0.389712839	1	1	1	0.382083551	-0.180707381	-11461.69141
12970000	-11441.20615	24.03165194	-11465.2378	1.118722245	0.126196086	17.88438227	0.234731651	1.2374494	0.1635052	0.341740682	0.209834877	0.735118541	1	8.148868082	1	0.300238302	1	1	1	0.298991789	0.022238707	-11465.2378
12975000	-11442.79731	21.88284132	-11464.68016	0.910396916	0.187213426	12.32225445	0.25575544	1.2374494	0.1635052	0.341740682	0.209834877	0.641880581	1	0.39638166	1	4.375257896	1	0	0	0.430905022	0.199825989	-11464.68016
12980000	-11446.15336	21.9363629	-11468.08973	0.993310448	0.162664661	9.341619576	0.25575544	1.246053881	0.1635052	0.341740682	0.209834877	0.641880581	1	0.361200622	1	9.749141961	1	0	0	0.375206664	0.462046921	-11468.08973
12985000	-11444.15378	21.50197964	-11465.65576	0.88144294	0.17882068	11.99395897	0.25575544	1.230117743	0.1681157	0.341740682	0.209834877	0.884730276	1	0.438075841	1	3.17148759	1	0	0	0.340275686	0.186848734	-11465.65576
12990000	-11449.31924	19.06591002	-11468.38515	0.852007159	0.192038404	19.63092079	0.25575544	1.184981196	0.1681157	0.341740682	0.209834877	0.884730276	1	6.654782203	1	0.444105856	1	1	1	0.461205462	-0.038699504	-11468.38515
12995000	-11439.70869	21.42059108	-11461.12928	0.900653494	0.202954553	14.63337494	0.289333246	1.296859037	0.165457979	0.341740682	0.209834877	0.884730276	1	3.700295561	1	0.409102283	1	1	1	0.35764306	0.147929197	-11461.12928
13000000	-11447.9047	22.45406944	-11470.35877	1.035498978	0.16818565	9.238531254	0.336052208	1.296859037	0.124249643	0.341740682	0.209834877	0.884730276	1	0.477256705	1	3.584590294	1	0	0	0.418639708	0.316614705	-11470.35877
13005000	-11443.12365	20.40265052	-11463.5263	0.885854642	0.18300912	7.053336782	0.336052208	1.296859037	0.135501618	0.341740682	0.212248844	0.884548801	1	0.494930151	1	0.908607389	1	0	0	0.465965672	0.274786898	-11463.5263
13010000	-11443.19791	22.65499421	-11465.8529	1.100989171	0.147891903	16.60120232	0.336052208	1.300851082	0.135501618	0.341740682	0.212248844	0.633598655	1	0.385677779	1	4.869240438	1	0	0	0.406700423	0.177099475	-11465.8529
